Date,Tweets
6/28/2020 8:39,"b'RT @Loc_Enterprise: Great feature on @CarlowLEO supported Company, RT Smart Data, in @sundaybusiness today.\n&gt; Wearable device aims to curb\xe2\x80\xa6'"
6/28/2020 8:39,b'RT @ThabangS_: The sooner we see COVID-19 infection rates as a problem with self-regulation rather than a government failing the better we\xe2\x80\x99\xe2\x80\xa6'
6/28/2020 8:39,"b""RT @tcmeb: Minister Sel\xc3\xa7uk told G20 countries about Turkey's experiences on distance education during COVID-19. Representatives also from O\xe2\x80\xa6"""
6/28/2020 8:39,b'RT @ebukaeddow: @I_Am_Ilemona Governors and highly placed persons flouted the COVID-19 protocols. \n\nNaira Marley flouted it.\n\nNow this.\n\nBu\xe2\x80\xa6'
6/28/2020 8:39,b'RT @marco_c11: They found a plant to fight COVID-19. It\xe2\x80\x99s called: Planta Tus Nalgas En El Sof\xc3\xa1'
6/28/2020 8:39,b'@girlfrinn Take care. Hope you will get recover quickly form the COVID 19 virus.'
6/28/2020 8:39,"b""RT @DCCIreland: ICYMI: watch Bob Gray's (of @redgrey) informative webinar, 'Create Brands That Grow - Curiosity, Creativity, Clarity' now a\xe2\x80\xa6"""
6/28/2020 8:39,b'RT @laislabonnieta: @ABSCBNNews COVID-19 after hearing the sound of the helicopter: https://t.co/wQXaLXIivj'
6/28/2020 8:39,"b'RT @chrisjollyhale: COVID-19 endorsed DesJarlais voted against giving Tennesseans free virus tests, the small business stimulus, and paid s\xe2\x80\xa6'"
6/28/2020 8:39,b'RT @theforcebond: retweet if you personally know someone who has tested positive for COVID-19.'
6/28/2020 8:39,"b'RT @sarahelago: Instead of ordering the transfer of DTTBs, DOH must step up its massive emergency hiring of health personnel with proper co\xe2\x80\xa6'"
6/28/2020 8:39,"b'RT @omthanvi: The CMO, Jaipur has served a notice to NIMS and state Health Minister \xe2\x81\xa6@RaghusharmaINC\xe2\x81\xa9 has said that action will be taken if\xe2\x80\xa6'"
6/28/2020 8:39,b'RT @JustinTrudeau: I spoke on the phone with @FijiPM again today. We updated each other on the progress our countries are making in the fig\xe2\x80\xa6'
6/28/2020 8:39,b'RT @Ian56789: The Fatality Rate from Covid-19 in NHS hospitals of 24% should be a National Scandal.\n\nThis is MUCH HIGHER than other countri\xe2\x80\xa6'
6/28/2020 8:39,b'Myth-. Can black and african people get Covid-19 ?\nFact -Anyone can get covid 19 regardless of skin colour or age p\xe2\x80\xa6 https://t.co/iFsxU2XFmp'
6/28/2020 8:39,b'RT @TLAVagabond: And the mandatory vaccinations begin.. https://t.co/QdKdjzcJ5l'
6/28/2020 8:39,"b""RT @MarvelousInter: I couldn't have fights for 3 month\ndue to covid-19. \nI'm gonna fight without audiences this Sunday. \nI'm wrestler and s\xe2\x80\xa6"""
6/28/2020 8:39,b'RT @Roshani49202264: @navin_sheth gtu will sanitise students nd exam hall before nd after exam. Are uh  sure  because of that we will not t\xe2\x80\xa6'
6/28/2020 8:39,b'RT @NtandoNdabeni: Dear minister @DrZweliMkhize. Thank you for your relentless efforts in fighting the Covid-19 pandemic. Please know that\xe2\x80\xa6'
6/28/2020 8:39,"b'RT @NHSMillion: Thanks to your support, third year student nurses who stepped up to fight Covid-19 WILL have their contracts honoured!\n\nThi\xe2\x80\xa6'"
6/28/2020 8:39,"b'@Serwaa_Amihere me the voting kra a no sure a go vote, way you dey talk about this...but any way am sure when it ge\xe2\x80\xa6 https://t.co/dY0ASfYTc2'"
6/28/2020 8:39,b'RT @ActivistKelly: First they told U to clap for the  #NHSheroes U voted \xf0\x9f\x97\xb3 for them &amp; yesterday they voted \xf0\x9f\x97\xb3 against #COVID__19 Testing of\xe2\x80\xa6'
6/28/2020 8:39,"b'RT @News24: The crisis at some Nelson Mandela Bay hospitals has reached new lows as doctors are having to clean wards and wash bed linen, w\xe2\x80\xa6'"
6/28/2020 8:39,"b'@EpsilonTheory Ben, the EU? Really? Germany was already struggling before COVID-19 because it is export led in a wo\xe2\x80\xa6 https://t.co/hcBkkSA9oX'"
6/28/2020 8:39,b'RT @ThabangS_: The sooner we see COVID-19 infection rates as a problem with self-regulation rather than a government failing the better we\xe2\x80\x99\xe2\x80\xa6'
6/28/2020 8:39,b'RT @drdavidsamadi: I\xe2\x80\x99ve been giving the facts &amp; data on COVID-19 from an honest perspective.\n\nThere is no reason for fear &amp; paranoia if you\xe2\x80\xa6'
6/28/2020 8:39,"b'RT @News24: Gauteng is recording more new Covid-19 cases a day than any province has at any time. This week, the province recorded more tha\xe2\x80\xa6'"
6/28/2020 8:39,"b'RT @RiyaadRajah: If you have COVID-19 or have been in contact with someone who does, please, inform the people you may have impacted. \nThis\xe2\x80\xa6'"
6/28/2020 8:39,"b'#ICGRxLive We will be hearing from a Doctor at All India Institute of Medical Sciences, New Delhi, India who is par\xe2\x80\xa6 https://t.co/1rdvpB9HQS'"
6/28/2020 8:39,b'This covid - 19 is war in which front soldiers have to face both virus and those whom they are protecting from viru\xe2\x80\xa6 https://t.co/y6zCZlob8a'
6/28/2020 8:39,b'RT @devisridhar: Just off a C4 panel on travel abroad where a Conservative MP said Brits should go abroad for holidays because they\xe2\x80\x99re less\xe2\x80\xa6'
6/28/2020 8:39,b'RT @__MJDr: COVID-19 is not a religion. You don\xe2\x80\x99t have to believe it exists for you to get infected and DIE'
6/28/2020 8:39,"b'RT @NewIndianXpress: Normal activities to resume in Dehradun from June 29 between 5 am and 8 pm everyday. However, lockdown will be in plac\xe2\x80\xa6'"
6/28/2020 8:39,"b""RT @MSNBC: VP Pence has canceled campaign trips to Arizona and Florida \xe2\x80\x94 both part of his 'Faith in America' tour aimed at evangelical vote\xe2\x80\xa6"""
6/28/2020 8:39,b'RT @cjwerleman: This Muslim woman was denied bread at this bakery in Minneapolis because she\xe2\x80\x99s \xe2\x80\x9cnot wearing a mask.\xe2\x80\x9d\n\nBut US flag bandanas\xe2\x80\xa6'
6/28/2020 8:39,"b'RT @STcom: 213 new Covid-19 cases in Singapore, including 11 in the community https://t.co/UPZYztwobj'"
6/28/2020 8:39,"b'@NkopaneMathibel Already the capital budget has been slashed with 18% due Covid 19, again the anticipated tax retur\xe2\x80\xa6 https://t.co/OLn82efZGf'"
6/28/2020 8:39,"b""RT @livedave: Asymptomatic COVID-19 findings dim hopes for 'herd immunity' and 'immunity passports'\nhttps://t.co/TD2yVTWerb https://t.co/Aa\xe2\x80\xa6"""
6/28/2020 8:39,b'RT @drdavidsamadi: I\xe2\x80\x99ve been giving the facts &amp; data on COVID-19 from an honest perspective.\n\nThere is no reason for fear &amp; paranoia if you\xe2\x80\xa6'
6/28/2020 8:39,b'RT @devisridhar: Just off a C4 panel on travel abroad where a Conservative MP said Brits should go abroad for holidays because they\xe2\x80\x99re less\xe2\x80\xa6'
6/28/2020 8:39,b'RT @TanjaStadler_CH: The reproductive number for COVID-19 in Switzerland is now estimated using an improved method. The results are very co\xe2\x80\xa6'
6/28/2020 8:39,b'RT @ImranKhanPTI: My team was amongst the first to enforce smart lockdowns. I am proud of it for helping me continue to navigate our countr\xe2\x80\xa6'
6/28/2020 8:39,"b'RT @ACTBrigitte: ALERT: Because of the rise in COVID-19 cases, we are asking all \xe2\x80\x9cprotestors\xe2\x80\x9d to remain in their homes and destroy their OW\xe2\x80\xa6'"
6/28/2020 8:39,b'@mofoghlu Here\xe2\x80\x99s a link to the actual publication. https://t.co/d3kkcG2ULP'
6/28/2020 8:39,"b'Colleagues and patients at Wotton Lawn Hospital, in Gloucester, worked with the BBC to give an insight into their l\xe2\x80\xa6 https://t.co/U7nMx9rA1j'"
6/28/2020 8:39,"b'@plbmrb82255 @KwikWarren He is NOT a Trump-type at all:  he is brilliant, totally self made is incredibly philanthr\xe2\x80\xa6 https://t.co/eIP7xAq2a8'"
6/28/2020 8:39,b'RT @drdavidsamadi: I\xe2\x80\x99ve been giving the facts &amp; data on COVID-19 from an honest perspective.\n\nThere is no reason for fear &amp; paranoia if you\xe2\x80\xa6'
6/28/2020 8:39,"b'RT @republic: IIT Delhi, National Chemical Laboratory working on home-based testing kits for COVID-19 https://t.co/IycFIQcVq0'"
6/28/2020 8:39,"b'RT @cnnphilippines: BREAKING: DOH reports 653 new COVID-19 cases \xe2\x80\x94 485 were detected in the last three days, while 168 were part of the val\xe2\x80\xa6'"
6/28/2020 8:39,b'RT @ECLTFoundation: ECLT in Uganda \xf0\x9f\x87\xba\xf0\x9f\x87\xac\n\nECLT has joined the District Task Force in Hoima for planning &amp; awareness raising on COVID in rural\xe2\x80\xa6'
6/28/2020 8:39,"b""RT @tcmeb: Minister Sel\xc3\xa7uk told G20 countries about Turkey's experiences on distance education during COVID-19. Representatives also from O\xe2\x80\xa6"""
6/28/2020 8:39,b'More evidence to support the hypothesis of MMR/ rubella vaccination as protection against Covid-19. Cheap and safe\xe2\x80\xa6 https://t.co/neMTkTH7yH'
6/28/2020 8:39,"b'RT @ForeignPolicy: China was winning over the innermost circle of U.S. allies\xe2\x80\x94but that was before COVID-19 and Beijing\xe2\x80\x99s bullying, FP colum\xe2\x80\xa6'"
6/28/2020 8:39,b'@Mandoline_Blue @yorkshirefloss2 @FinancialTimes Covid-19 will still be a major player in England for the next two\xe2\x80\xa6 https://t.co/SDR9SudLCi'
6/28/2020 8:39,b'RT @BenjaminNorton: Reuters: Spanish virologists have found traces of the novel coronavirus in a sample of Barcelona waste water collected\xe2\x80\xa6'
6/28/2020 8:39,"b'COVID-19 in the USA:\nLast updated 06/27/2020 11:59 PM PDT.\n2,596,770 CONFIRMED CASES\n1,081,494 RECOVERIES\n1,387,124\xe2\x80\xa6 https://t.co/FUTpkQyCx8'"
6/28/2020 8:39,"b'RT @TheGodDamnDM: Calendar Prediction for July:  \n\n-Asteroids\n\n-Trump gets COVID-19, denies it while campaigning\n\n-Yellowstone erupts\n\n-Ali\xe2\x80\xa6'"
6/28/2020 8:39,"b'RT @richardhine: BREAKING: #60Minutes investigation reveals Trump knowingly allowed flawed #COVID19 antibody tests to circulate, leading to\xe2\x80\xa6'"
6/28/2020 8:39,b'AppraisiumProj: LBU_BA_graphics: RT studio_of_ideas: We\xe2\x80\x99re looking for design interns! \n \nWe want to support buddin\xe2\x80\xa6 https://t.co/jkz7Zyq7bC'
6/28/2020 8:39,b'RT @niku1630: When will ministers in the karnataka govt start working together to fight this grave pandemic. Such inflated and unsettled eg\xe2\x80\xa6'
6/28/2020 8:39,b'@sonalgoelias @mlkhattar @PoliceHaryana People in Gurgaon doing lots of drinking &amp; parties during 9PM to 5AM curfew\xe2\x80\xa6 https://t.co/UoxBWraZeJ'
6/28/2020 8:39,b'@AKTU_Lucknow @Vineetkansal2 @AICTE_INDIA Noexam due to covid 19'
6/28/2020 8:39,"b'RT @NHSMillion: Thanks to your support, third year student nurses who stepped up to fight Covid-19 WILL have their contracts honoured!\n\nThi\xe2\x80\xa6'"
6/28/2020 8:39,"b""RT @Showbiz_IT: Karnataka Deputy CM Ashwathnarayan appreciates Ajith's drone technology used for Covid-19 efforts\nhttps://t.co/gSPDzuk6lp"""
6/28/2020 8:39,b'RT @marco_c11: They found a plant to fight COVID-19. It\xe2\x80\x99s called: Planta Tus Nalgas En El Sof\xc3\xa1'
6/28/2020 8:39,"b'RT @richardhine: BREAKING: #60Minutes investigation reveals Trump knowingly allowed flawed #COVID19 antibody tests to circulate, leading to\xe2\x80\xa6'"
6/28/2020 8:39,b'RT @CNNnews18: #WATCH \xe2\x80\x93 A 31-year-old Mumbai Resident Sells SUV to Buy Oxygen Cylinders for #COVID19 Patients. \n\nRead More : https://t.co/D\xe2\x80\xa6'
6/28/2020 8:39,"b'RT @EugenePuryear: Vietnam still at 0, yes zero, COVID-19 deaths. Amazing. https://t.co/s6JH24UgmJ'"
6/28/2020 8:39,b'RT @SCmusic82: Almost half of US COVID-19 deaths are linked to nursing homes. \n\nDemocrats need to kill off as much of the older generations\xe2\x80\xa6'
6/28/2020 8:39,"b'RT @MahilaCongress: ASHA workers fight on 2 fronts \xe2\x80\x94\n\n\xe2\x96\xab\xef\xb8\x8fAgainst Covid-19\n\n\xe2\x96\xab\xef\xb8\x8fFor better pay \n\nEven though \xe2\x81\xa6@narendramodi\xe2\x81\xa9 ji announced \xe2\x82\xb917,5\xe2\x80\xa6'"
6/28/2020 8:39,"b'RT @LitChampagne: @AAPGujarat @GTUoffice What a shameful moment it is ,\nStudents who have failed already they get pramoted and students who\xe2\x80\xa6'"
6/28/2020 8:39,b'RT @fmtoday: The government had earlier announced that the Form 5 exam was postponed due to the closure of schools as a result of the Covid\xe2\x80\xa6'
6/28/2020 8:39,b'RT @LouiseRawAuthor: BREAKING: UK MEDIA BLACKOUT on huge spike in school Covid outbreaks!\n\nThe @NEUnion was RIGHT.\nWill all who smeared @cy\xe2\x80\xa6'
6/28/2020 8:39,"b'RT @nowthisnews: \xe2\x80\x98I don\xe2\x80\x99t kid \xe2\x80\xa6 By having more tests, we find more cases.\xe2\x80\x99 \xe2\x80\x94 Pres. Trump confirmed that he was not joking when he said he w\xe2\x80\xa6'"
6/28/2020 8:39,b'RT @justkholii__: I hope everyone who is/will be infected with Covid-19 recovers. Amen. \xe2\x99\xa5'
6/28/2020 8:39,b'RT @mhdksafa: I just lost one of my relatives for COVID-19. Please wear your mask it could save lives.'
6/28/2020 8:39,b'RT @wef: Locusts are putting 5 million people at risk of starvation \xe2\x80\x93 and that\xe2\x80\x99s without COVID-19 https://t.co/FZZUWN05iA #Africa #LocustSw\xe2\x80\xa6'
6/28/2020 8:39,"b""RT @LSaczak: 155 out of 179. Boris Johnson: 'World-beating'.\n\nhttps://t.co/XUzBvxX9gC"""
6/28/2020 8:39,"b'RT @patsy_murrell: I think COVID-19 gives us the opportunity for change. Be creative, be innovative in finding new solutions to old problem\xe2\x80\xa6'"
6/28/2020 8:39,b'Webinar on \xe2\x80\x98Access to Justice to the common people and role of bar in times of Covid-19\n#ourlegalworld\n#legal\xe2\x80\xa6 https://t.co/PNhg9IVnDg'
6/28/2020 8:39,b'MODI IS LEAST BOTHERED ABOUT COVID-19 AND CHINA ISSUE MODI SHOULD RESIGN FIRST BUT COMING TO TELENGANA IF HE RESIGN\xe2\x80\xa6 https://t.co/YcRy3wUfdy'
6/28/2020 8:39,b'RT @BetoORourke: The out of control spread of covid-19 in Texas was preventable if Abbott had listened to public health experts. It was als\xe2\x80\xa6'
6/28/2020 8:39,b'RT @TrinityResists: Said 40 yrs ago about AIDS\xe2\x80\x94not COVID:\n\nA new contagion sweeping thru a nation\nLoved ones dying of a virus in isolation\xe2\x80\xa6'
6/28/2020 8:39,"b'RT @richardhine: BREAKING: #60Minutes investigation reveals Trump knowingly allowed flawed #COVID19 antibody tests to circulate, leading to\xe2\x80\xa6'"
6/28/2020 8:39,"b'RT @richardhine: BREAKING: #60Minutes investigation reveals Trump knowingly allowed flawed #COVID19 antibody tests to circulate, leading to\xe2\x80\xa6'"
6/28/2020 8:39,b'#sundayvibes #SundayThoughts\nInspite of alarming rise in #ChineseVirus its really great that we are not affected by\xe2\x80\xa6 https://t.co/AaUO3OqYWi'
6/28/2020 8:39,b'You people are busy going over to friend\xe2\x80\x99s houses and having parties; having parties in your homes and really sayin\xe2\x80\xa6 https://t.co/5UfJcM2Xwd'
6/28/2020 8:39,b'RT @kqmarieee: Plz wear a mask. And plz stay home if you don\xe2\x80\x99t feel well. I got exposed to someone with COVID-19 and shit is scary cause no\xe2\x80\xa6'
6/28/2020 8:39,"b'RT @liyongqinst: ten\xe2\x80\x99s words for everyone having hard time bcs of covid-19\n\nten: first of all, everything has to be stopped now, it\xe2\x80\x99s unfor\xe2\x80\xa6'"
6/28/2020 8:39,b'RT @MECFSNews: Reporter on CNN mentions that younger covid-19 patients may develop lifelong chronic fatigue syndrome. https://t.co/K3yZJCMj\xe2\x80\xa6'
6/28/2020 8:39,b'RT @ONECampaign: We need leaders to fully fund the ACT-Accelerator so a COVID-19 vaccine and treatment is accessible *equitably* by everyon\xe2\x80\xa6'
6/28/2020 8:39,b'RT @UNDP: How can policy makers ensure access to justice &amp; #Humanrights during #COVID19? See our new policy guidance note with @UNODC for g\xe2\x80\xa6'
6/28/2020 8:39,"b""RT @RandiWYoung: So my uncle, who's 74yo, has COPD, and has survived 2yrs of chemo, is now at DRMC in Greenville, MS with COVID-19. He's on\xe2\x80\xa6"""
6/28/2020 8:39,"b'RT @WebMD: People who develop antibodies after becoming infected with the coronavirus may not keep them more than a few months, especially\xe2\x80\xa6'"
6/28/2020 8:39,"b'RT @luvcaiit: Also don\xe2\x80\x99t go to the Target in Glendale Galleria , we have had ANOTHER Employee test positive for COVID-19 and all the store\xe2\x80\xa6'"
6/28/2020 8:39,"b'War has been declared by #2 but not sure how the war will be won because 56"" Motormouth has not even mentioned Chin\xe2\x80\xa6 https://t.co/Co1cKtwyG5'"
6/28/2020 8:39,b'RT @Reuters: What doctors have learned about fighting COVID-19 https://t.co/29Gs6uk98T https://t.co/klRG5Z6CRr'
6/28/2020 8:39,b'RT @ChuckCallesto: BREAKING REPORT: Almost half of US COVID-19 deaths are linked to nursing homes...\n\nSHOULD THESE GOVERNORS BE HELD ACCOUN\xe2\x80\xa6'
6/28/2020 8:39,b'RT @ChristoThurston: No matter how nice that chillas invite or family gathering sounds DECLINE it! A moment of fun is not worth the risk of\xe2\x80\xa6'
6/28/2020 8:39,b'RT @EconomicTimes: Online platforms too have seen a growing number of people seeking help for mental health issues.\n\nhttps://t.co/PB3Yz7H7Vf'
6/28/2020 8:39,b'RT @KeiraSavage00: Things blamed for the virus spread in Victoria:\n\xe2\x9d\x8c Tens of thousands of activists protesting in Melbourne.\n\xe2\x9c\x85 Cigarette li\xe2\x80\xa6'
6/28/2020 8:39,"b'RT @60Minutes: Over the course of a three-month investigation, 60 Minutes has learned that federal officials knew many of the coronavirus a\xe2\x80\xa6'"
6/28/2020 8:39,b'RT @drdavidsamadi: I\xe2\x80\x99ve been giving the facts &amp; data on COVID-19 from an honest perspective.\n\nThere is no reason for fear &amp; paranoia if you\xe2\x80\xa6'
6/28/2020 8:39,b'Life after Covid 19 \xf0\x9f\x98\x92'
6/28/2020 8:39,"b'RT @ntvuganda: When you close religious institutions, there is a lot of injustice that happens. Open churches and give us directives on how\xe2\x80\xa6'"
6/28/2020 8:39,"b'RT @DrIanWeissman: This ongoing project\xc2\xa0aims to document\xc2\xa0the lives of U.S. health workers who die of COVID-19, and to understand why so man\xe2\x80\xa6'"
6/28/2020 8:39,b'RT @ImranKhanPTI: My team was amongst the first to enforce smart lockdowns. I am proud of it for helping me continue to navigate our countr\xe2\x80\xa6'
6/28/2020 8:39,"b'RT @glcarlstrom: Americans stayed home, lost their jobs, burned through their savings. Their leaders utterly failed to deal with covid-19.\xe2\x80\xa6'"
6/28/2020 8:39,b'RT @DipeshG36081099: Due to increasing number of COVID-19 cases.This is not possible for students to give the exam on 26th july.\nPlease don\xe2\x80\xa6'
6/28/2020 8:39,"b""RT @FriciloneMike: The China Task Force report's findings are abundantly clear. The Chinese Communist Party covered up the Coronavirus, whi\xe2\x80\xa6"""
6/28/2020 8:39,b'RT @deniseshrivell: \xf0\x9f\xa4\x94 #auspol #GlobalGoalUnite \xe2\x80\x98Most state &amp; territory govts say they are not using the Covid-19 tests brought to Aust by A\xe2\x80\xa6'
6/28/2020 8:39,"b'RT @GoldingCartoons: Dan Andrews using the #COVID19Aus claw crane to lift restrictions...No pressure, Victoria...no pressure.\n@theage #ausp\xe2\x80\xa6'"
6/28/2020 8:39,"b'RT @rapplerdotcom: The Philippines is leading in the rise of COVID-19 cases in the entire Western Pacific region, data from the World Healt\xe2\x80\xa6'"
6/28/2020 8:39,b'RT @YuvrajKumarTiw1: @DrRPNishank @PMOIndia @HMOIndia @PIB_India @MIB_India @mygovindia @DDNewslive Sir please apply #MODERATION_POLICY thi\xe2\x80\xa6'
6/28/2020 8:39,"b'RT @liyongqinst: ten\xe2\x80\x99s words for everyone having hard time bcs of covid-19\n\nten: first of all, everything has to be stopped now, it\xe2\x80\x99s unfor\xe2\x80\xa6'"
6/28/2020 8:39,b'RT @Neurophysik: Watch this brilliant expose by @newslaundry on the latest hoax by @PypAyurved. \nInvestigation suggests coronil was not adm\xe2\x80\xa6'
6/28/2020 8:39,b'RT @fmtoday: The government had earlier announced that the Form 5 exam was postponed due to the closure of schools as a result of the Covid\xe2\x80\xa6'
6/28/2020 8:39,b'RT @ImranKhanPTI: My team was amongst the first to enforce smart lockdowns. I am proud of it for helping me continue to navigate our countr\xe2\x80\xa6'
6/28/2020 8:39,b'RT @KrystinaArielle: Racism and Covid-19 aren\xe2\x80\x99t going away just because you\xe2\x80\x99re tired of hearing about them.'
6/28/2020 8:39,b'RT @drdavidsamadi: I\xe2\x80\x99ve been giving the facts &amp; data on COVID-19 from an honest perspective.\n\nThere is no reason for fear &amp; paranoia if you\xe2\x80\xa6'
6/28/2020 8:39,"b'RT @nadar_stephen: @MantralayaRoom sativali damupada, under @VasaiVirarMcorp has already taken 1 covid positive case, More ppl are sufferin\xe2\x80\xa6'"
6/28/2020 8:39,"b'RT @EugenePuryear: Vietnam still at 0, yes zero, COVID-19 deaths. Amazing. https://t.co/s6JH24UgmJ'"
6/28/2020 8:39,b'RT @AdhesionLab: Aurnab Ghose from @IISERPune talks about setting up a COVID-19 testing centre and the future of Indian neuroscience post-C\xe2\x80\xa6'
6/28/2020 8:39,"b'WATCH | Covid-19: Inside a NMB hospital where dirt stands in hallways, doctors clean wards https://t.co/XHVkHvfVRn via @news24'"
6/28/2020 8:39,b'RT @SundayTimesZA: New tombstones and cafe renovations: this is how the family of a 25-year-old Pretoria warehouse worker blew through some\xe2\x80\xa6'
6/28/2020 8:39,b'RT @WorldBankAfrica: Tracking domestic #remittances in Africa is crucial for several reasons:\n1\xef\xb8\x8f\xe2\x83\xa3 People are more likely to move within #Af\xe2\x80\xa6'
6/28/2020 8:39,"b'@lia_tadesse\n Dear Lia, This a courtesy email regarding of current update of Covid-19 and travel requirements.\nMy b\xe2\x80\xa6 https://t.co/s7xpYvqepW'"
6/28/2020 8:39,"b'RT @SuparnoSatpathy: To my young friends protesting with #BPUTStopKaroNa , your\xe2\x80\x99s truly has made efforts with the Positions of Power , I si\xe2\x80\xa6'"
6/28/2020 8:39,"b'RT @News24: The crisis at some Nelson Mandela Bay hospitals has reached new lows as doctors are having to clean wards and wash bed linen, w\xe2\x80\xa6'"
6/28/2020 8:39,"b'RT @DanielNewman: ""BREAKING: #60Minutes investigation reveals Trump knowingly allowed flawed #COVID19 antibody tests to circulate, leading\xe2\x80\xa6'"
6/28/2020 8:39,"b'State governments in Rajasthan, Madhya Pradesh and Chhattisgarh have taken over private hospitals for Covid-19 care.\n#NationaliseHealthCare'"
6/28/2020 8:39,b'RT @richardhine: Last night\xe2\x80\x99s #60Minutes exposed Trump for playing the worst kind of pandemic politics\xe2\x80\x94cutting funding for US researcher Pe\xe2\x80\xa6'
6/28/2020 8:39,b'RT @devisridhar: Just off a C4 panel on travel abroad where a Conservative MP said Brits should go abroad for holidays because they\xe2\x80\x99re less\xe2\x80\xa6'
6/28/2020 8:39,b'Massive fall in remittances hits hard in Venezuela - The New Humanitarian https://t.co/Hwmx660ugB'
6/28/2020 8:39,b'RT @WKpano: The immigration landscape is changing with COVID-19 pandemic. See the latest update on the Ghanaian immigration landscape'
6/28/2020 8:39,"b'Unfortunately, many misconceptions present in our society related #Covid_19 just because of low litteracy level.\nWe\xe2\x80\xa6 https://t.co/uhx7XFl4hP'"
6/28/2020 8:39,"b'RT @GlblCtzn: The queen of Afropop @yemialadee wants you to get up, dance, and take action to ensure that everyone around the world can pro\xe2\x80\xa6'"
6/28/2020 8:39,"b'RT @IRESTParis1: Happy to invite you to the Webinar : \n""Tourism Education in the post COVID-19 era""\nJune 30 (Tues.), 10:30 ~ 11:40 pm (CEST\xe2\x80\xa6'"
6/28/2020 8:39,b'RT @drdavidsamadi: I\xe2\x80\x99ve been giving the facts &amp; data on COVID-19 from an honest perspective.\n\nThere is no reason for fear &amp; paranoia if you\xe2\x80\xa6'
6/28/2020 8:39,b'RT @cjwerleman: This Muslim woman was denied bread at this bakery in Minneapolis because she\xe2\x80\x99s \xe2\x80\x9cnot wearing a mask.\xe2\x80\x9d\n\nBut US flag bandanas\xe2\x80\xa6'
6/28/2020 8:39,b'RT @sufimusafir: Since Dargah #AjmerSharif is not yet open for Ziyarat due to #Covid_19 #Corona precautionary measures. Today monthly Chatt\xe2\x80\xa6'
6/28/2020 8:39,"b""RT @PhilMye39535608: * THIS PETITION * \nNEEDS YOUR SUPPORT \n\nWe know the Government's handling of Coronavirus is criminal. They must be hel\xe2\x80\xa6"""
6/28/2020 8:39,b'TMS is pleased to announce the panel of speakers for its 5th webinar that will provide insights around the impact o\xe2\x80\xa6 https://t.co/N1UFMJbCHo'
6/28/2020 8:39,"b""RT @billboard: In Tulsa, #DonaldTrump's campaign undermined efforts to protect attendees from COVID-19, while making them sign waivers to l\xe2\x80\xa6"""
6/28/2020 8:39,b'RT @trtworld: Covid-19 has reached ten million cases worldwide https://t.co/10fQT5RsF9'
6/28/2020 8:39,"b'RT @richardhine: BREAKING: #60Minutes investigation reveals Trump knowingly allowed flawed #COVID19 antibody tests to circulate, leading to\xe2\x80\xa6'"
6/28/2020 8:39,b'RT @ChuckCallesto: BREAKING REPORT: Almost half of US COVID-19 deaths are linked to nursing homes...\n\nSHOULD THESE GOVERNORS BE HELD ACCOUN\xe2\x80\xa6'
6/28/2020 8:39,"b'How much will it make difference, what we call it?\nCOVID-19 spreading fast in India. Almost half of cases are not b\xe2\x80\xa6 https://t.co/jZd0gchBSq'"
6/28/2020 8:39,"b'RT @drashwathcn: Kudos to Team #Dhaksha, mentored by filmstar #AjithKumar, for developing a way to sanitize large areas against COVID-19 vi\xe2\x80\xa6'"
6/28/2020 8:39,b'RT @Kamal63490895: #postponeTSEAMCET2020\nSir we need to postpone the ts emcet ( Telangana emcet exam) .. Due to the covid-19 virus pandemic\xe2\x80\xa6'
6/28/2020 8:39,"b'RT @FaizanHayat13: 27th June Morning Update | CoronaVirus Pakistan\n\nTotal Cases: 202,955\nNew Cases: 4,072 (+2.05%)\nRecovered: 92.6k (+5718)\xe2\x80\xa6'"
6/28/2020 8:39,"b""RT @namibiansun: JUST IN: Namibia has 14 new Covid-19 cases, which are all from Walvis Bay. The country's tally of cases now stands at 150.\xe2\x80\xa6"""
6/28/2020 8:39,b'Will the CFS prevent the pending COVID-19 hunger crisis? \n#COVID19 #hungercrisis\n@AJEnglish  https://t.co/esGs5g8Zp1'
6/28/2020 8:39,b'RT @drdavidsamadi: I\xe2\x80\x99ve been giving the facts &amp; data on COVID-19 from an honest perspective.\n\nThere is no reason for fear &amp; paranoia if you\xe2\x80\xa6'
6/28/2020 8:39,"b'RT @NHSMillion: Thanks to your support, third year student nurses who stepped up to fight Covid-19 WILL have their contracts honoured!\n\nThi\xe2\x80\xa6'"
6/28/2020 8:39,b'RT @NtandoNdabeni: Dear minister @DrZweliMkhize. Thank you for your relentless efforts in fighting the Covid-19 pandemic. Please know that\xe2\x80\xa6'
6/28/2020 8:39,"b'RT @Telegraph: \xf0\x9f\x94\xb4 Exclusive: Half of Britain\xe2\x80\x99s imported coronavirus cases originate from Pakistan, amid calls for tougher quarantine checks\xe2\x80\xa6'"
6/28/2020 8:39,b'RT @ImranKhanPTI: My team was amongst the first to enforce smart lockdowns. I am proud of it for helping me continue to navigate our countr\xe2\x80\xa6'
6/28/2020 8:39,b'RT @SundayTimesZA: New tombstones and cafe renovations: this is how the family of a 25-year-old Pretoria warehouse worker blew through some\xe2\x80\xa6'
6/28/2020 8:39,b'RT @itvnews: BAME backgrounds will receive more NHS support after research showed they are at higher risk from Covid-19\n\nhttps://t.co/6sdMy\xe2\x80\xa6'
